"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-07-26","95.4","1.73","6.53","Rodón, Carlos",608348,607074,,"foul_tip",,,,,2,"Carson Kelly hit by pitch.    Geraldo Perdomo to 2nd.","R","R","L","AZ","SF","S",,,0,0,2022,"0.67","1.6","0.24","2.87",,,672695,0,3,"Bot",,,,,663698,,,-5.401729581830159,-138.53148953672397,-7.5180423552930336,9.86389416767655,34.1504677967362,-10.111767779368018,"3.27","1.57",,,,"94.7",2403,"6.3",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.25",,,,,,,,23,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",150,"0","-0.066"
"FF","2022-07-26","95.1","1.91","6.49","Rodón, Carlos",671083,607074,,"swinging_strike",,,,,5,"Buddy Kennedy called out on strikes.","R","R","L","AZ","SF","S",,,1,0,2022,"0.59","1.67","-0.01","2.4",,,572233,0,2,"Bot",,,,,663698,,,-6.355231934428261,-138.10729199374464,-8.757914186315125,9.021945737930466,32.645020400100954,-9.05546456883535,"3.15","1.48",31,,,"94.8",2385,"6.4",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.14",,,,,,,,13,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",153,"0","-0.074"
"FF","2022-07-26","94.6","2.15","6.45","Rodón, Carlos",572233,607074,,"swinging_strike",,,,,5,"Christian Walker walks.","R","R","L","AZ","SF","S",,,3,1,2022,"0.66","1.72","-0.12","2.65",,,,0,2,"Bot",,,,,663698,,,-7.362435403398716,-137.4046487320199,-8.044886200969712,9.975835734355446,30.44022805586014,-8.763301708523484,"3.4","1.58",,,,"94.3",2314,"6.2",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.27",,,,,,,,12,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",150,"0","-0.076"
"FF","2022-07-26","94.1","2.08","6.48","Rodón, Carlos",656669,607074,,"foul_tip",,,,,9,"Jordan Luplow pops out to first baseman Brandon Belt.","R","R","L","AZ","SF","S",,,1,0,2022,"0.82","1.49","0.51","2.05",,,,1,1,"Bot",,,,,663698,,,-5.875830965005199,-136.61205948974643,-9.018644527657523,11.61534540219438,30.944882707767473,-11.685964151500972,"3.37","1.66",,,,"93.7",2320,"6.3",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.25",,,,,,,,7,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0","-0.031"
"FF","2022-07-26","95.5","1.9","6.61","Rodón, Carlos",608348,607074,"strikeout","swinging_strike",,,,,5,"Carson Kelly strikes out swinging.","R","R","L","AZ","SF","S",2,,2,2,2022,"0.7","1.48","0.09","2.63",,,,0,1,"Bot",,,,,663698,,,-6.292208251425062,-138.74721486384763,-8.133837102124373,10.425749252720518,31.30995587428335,-11.386004231237207,"3.27","1.57",,,,"95.1",2330,"6.2",663314,607074,663698,474832,527038,681584,642731,573131,596103,670768,"54.33",,,"0",1,0,0,,6,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",152,"-0.021","-0.195"
"FF","2022-07-21","96","1.98","6.48","Rodón, Carlos",571970,607074,"strikeout","swinging_strike",,,,,12,"Max Muncy strikes out swinging.","R","L","L","LAD","SF","S",2,,2,2,2022,"0.4","1.48","0.57","3.24",,593643,,2,3,"Bot",,,,,642851,,,-4.645958308258474,-139.7165971709931,-6.3597501769466005,6.258721408854657,29.11842618169615,-11.524781672941058,"3.1","1.51",,,,"96.3",2397,"6.3",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.2",,,"0",1,0,0,,27,6,"4-Seam Fastball",5,0,5,0,0,5,5,0,"Infield shift","Strategic",150,"-0.007","-0.259"
"FF","2022-07-21","96","1.72","6.54","Rodón, Carlos",593643,607074,,"swinging_strike",,,,,6,"Hanser Alberto doubles (5) on a line drive to left fielder Joc Pederson.   Justin Turner scores.","R","R","L","LAD","SF","S",,,0,1,2022,"0.6","1.42","0.32","2.43",,457759,,2,3,"Bot",,,,,642851,,,-5.01794938909705,-139.64697226321078,-8.472651857873611,8.980342803658075,30.016668219732033,-11.844723775413016,"3.47","1.64",,,,"95.6",2423,"6",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.5",,,,,,,,26,2,"4-Seam Fastball",4,0,4,0,0,4,4,0,"Standard","Standard",152,"0","-0.062"
"FF","2022-07-21","95.9","1.77","6.5","Rodón, Carlos",669257,607074,,"swinging_strike",,,,,5,"Will Smith strikes out swinging.","R","R","L","LAD","SF","S",,,0,0,2022,"0.2","1.71","0.11","2.65",,607208,518692,1,3,"Bot",,,,,642851,,,-4.84619183067629,-139.3296096825546,-8.410557777057265,3.719741138661042,31.333858188386678,-8.170605870705785,"3.34","1.55",,,,"95.8",2419,"6.3",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.21",,,,,,,,24,1,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",147,"0","-0.081"
"FF","2022-07-21","97.5","1.65","6.52","Rodón, Carlos",641355,607074,,"swinging_strike",,,,,4,"Cody Bellinger flies out to center fielder Mike Yastrzemski.","R","L","L","LAD","SF","S",,,3,1,2022,"0.52","1.31","-0.36","2.67",572204,,,2,2,"Bot",,,,,642851,,,-6.57023143763012,-141.7533997337588,-7.874686012874156,8.37404157064923,29.691501814619794,-12.843303107492696,"3.83","1.73",,,,"97.5",2442,"6.1",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.38",,,,,,,,15,5,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shift","Standard",155,"0","-0.071"
"FF","2022-07-21","95.2","1.9","6.52","Rodón, Carlos",593643,607074,,"swinging_strike",,,,,9,"Hanser Alberto singles on a line drive to left fielder Joc Pederson.","R","R","L","LAD","SF","S",,,2,0,2022,"0.63","1.36","0.43","2.08",,,,1,2,"Bot",,,,,642851,,,-5.236870919605416,-138.32041933662677,-8.989732502656402,9.190628150062263,30.27295258573972,-12.960118260495396,"3.47","1.64",,,,"94.9",2329,"6.2",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.34",,,,,,,,12,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",150,"0","-0.042"
"FF","2022-07-21","95.3","1.95","6.57","Rodón, Carlos",669257,607074,"strikeout","swinging_strike",,,,,6,"Will Smith strikes out swinging.","R","R","L","LAD","SF","S",2,,0,2,2022,"0.55","1.59","0.52","2.6",,,,2,1,"Bot",,,,,642851,,,-4.982930454394355,-138.58381429040247,-8.35050160147047,8.191780196663675,28.831273385921886,-10.029696109636427,"3.34","1.55",,,,"95.3",2429,"6.2",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.33",,,"0",1,0,0,,7,3,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",155,"-0.009","-0.059"
"FF","2022-07-21","95.7","1.94","6.57","Rodón, Carlos",607208,607074,"strikeout","swinging_strike",,,,,3,"Trea Turner strikes out swinging.","R","R","L","LAD","SF","S",2,,1,2,2022,"0.52","1.46","0.42","3.44",,,,1,1,"Bot",,,,,642851,,,-5.166623091918971,-139.30002426546147,-5.984563456801453,7.824297615468895,28.503664161877612,-11.951318428144743,"3.39","1.66",,,,"95.7",2275,"6.1",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.42",,,"0",1,0,0,,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",149,"-0.016","-0.112"
"FF","2022-07-21","95.6","1.84","6.59","Rodón, Carlos",607208,607074,,"swinging_strike",,,,,5,"Trea Turner strikes out swinging.","R","R","L","LAD","SF","S",,,1,1,2022,"0.31","1.57","0.07","2.36",,,,1,1,"Bot",,,,,642851,,,-5.367629366555046,-139.02647944210835,-9.136992665574578,5.087717048679402,25.62838562457129,-9.996618551550341,"3.39","1.66",,,,"96",2363,"6.2",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.34",,,,,,,,5,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",152,"0","-0.036"
"FF","2022-07-21","94.6","2.02","6.57","Rodón, Carlos",607208,607074,,"swinging_strike",,,,,12,"Trea Turner strikes out swinging.","R","R","L","LAD","SF","S",,,1,0,2022,"0.49","1.61","0.17","3.65",,,,1,1,"Bot",,,,,642851,,,-5.907419693197155,-137.67851049426505,-5.551173682377812,7.49544767383162,28.171397879150522,-10.555561596232225,"3.39","1.66",,,,"94.6",2372,"6.1",662685,607074,642851,474832,527038,446334,642731,592626,573262,670768,"54.42",,,,,,,,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",149,"0","-0.031"
"FF","2022-07-14","94.1","2.14","6.6","Rodón, Carlos",670712,607074,,"swinging_strike",,,,,6,"Mike Brosseau strikes out swinging.","R","R","L","SF","MIL","S",,,1,0,2022,"0.49","1.44","0.74","2.32",,,,0,5,"Top",,,,,663698,,,-4.728718218595831,-136.9183104303369,-8.65217993177386,7.173039355811469,26.98146808207461,-12.372601878820824,"3.41","1.55",,,,"94.5",2237,"6.3",662109,607074,663698,664774,642731,681584,543063,592626,573262,670768,"54.24",,,,,,,,36,2,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",148,"0","-0.043"
"FF","2022-07-14","97.8","2.01","6.58","Rodón, Carlos",642715,607074,,"swinging_strike",,,,,2,"Willy Adames flies out to right fielder Luis Gonzalez.","R","R","L","SF","MIL","S",,,1,1,2022,"0.27","1.57","0.12","3.05",600474,641505,,2,4,"Top",,,,,663698,,,-5.759619590530024,-142.12948203513983,-7.631840273915307,5.089479737652118,33.957818320166275,-9.316909826854179,"3.49","1.69",,,,"97.7",2412,"6.4",662109,607074,663698,664774,642731,681584,543063,592626,573262,670768,"54.07",,,,,,,,32,3,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",153,"0","-0.139"
"FF","2022-07-14","96.3","2.07","6.57","Rodón, Carlos",642715,607074,,"foul_tip",,,,,2,"Willy Adames flies out to right fielder Luis Gonzalez.","R","R","L","SF","MIL","S",,,1,0,2022,"0.45","1.65","-0.25","3.61",600474,641505,,2,4,"Top",,,,,663698,,,-7.190887336479272,-139.86985471029294,-5.967347216047376,7.660982320048357,34.76386007438175,-9.420726830582716,"3.49","1.69",,,,"96",2389,"6.5",662109,607074,663698,664774,642731,681584,543063,592626,573262,670768,"54.04",,,,,,,,32,2,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",150,"0","-0.045"
"FF","2022-07-14","96.6","1.98","6.61","Rodón, Carlos",641505,607074,,"swinging_strike",,,,,5,"Jonathan Davis walks.   Rowdy Tellez to 3rd.    Pedro Severino to 2nd.","R","R","L","SF","MIL","S",,,0,1,2022,"0.73","1.49","-0.01","2.67",,642133,600474,1,4,"Top",,,,,663698,,,-6.949217166294444,-140.3283317623027,-8.341857792565925,11.120882312268213,29.724883072296507,-10.801746016862,"3.31","1.56",,,,"96.8",2477,"6.4",662109,607074,663698,664774,642731,681584,543063,592626,573262,670768,"54.14",,,,,,,,30,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",146,"0","-0.094"
"FF","2022-07-14","98","1.87","6.65","Rodón, Carlos",642715,607074,"strikeout","swinging_strike",,,,,2,"Willy Adames strikes out swinging.","R","R","L","SF","MIL","S",2,,1,2,2022,"0.52","1.39","0.01","3.3",649966,642133,600474,2,2,"Top",,,,,663698,,,-6.230455756245529,-142.53696580506886,-6.766047195964418,8.574763289947057,32.975925642795495,-11.906118012878665,"3.49","1.69",,,,"97.8",2443,"6.2",662109,607074,663698,664774,642731,681584,543063,592626,573262,670768,"54.29",,,"0",1,0,0,,14,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",152,"0.076","-0.542"
"FF","2022-07-14","96.9","2","6.62","Rodón, Carlos",642715,607074,,"swinging_strike",,,,,3,"Willy Adames strikes out swinging.","R","R","L","SF","MIL","S",,,1,1,2022,"0.8","1.63","0.72","3.16",649966,642133,600474,2,2,"Top",,,,,663698,,,-5.223937748880228,-140.80597600916315,-7.390373135463276,11.848061331593444,33.45823164567831,-8.965357126461347,"3.49","1.69",,,,"96.6",2495,"6.3",662109,607074,663698,664774,642731,681584,543063,592626,573262,670768,"54.23",,,,,,,,14,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",145,"0","-0.179"
"FF","2022-07-14","95.4","1.94","6.63","Rodón, Carlos",641505,607074,,"foul_tip",,,,,5,"Jonathan Davis called out on strikes.","R","R","L","SF","MIL","S",,,2,0,2022,"0.42","1.52","0.03","2.47",649966,642133,600474,0,2,"Top",,,,,663698,,,-5.947652053915204,-138.6387066052235,-8.733490088712289,6.667715574867056,30.193538900016307,-10.804390708999716,"3.31","1.56",,,,"95.5",2407,"6.4",662109,607074,663698,664774,642731,681584,543063,592626,573262,670768,"54.12",,,,,,,,12,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",151,"0","-0.212"
"FF","2022-07-09","99.1","1.37","6.39","Rodón, Carlos",595751,607074,"strikeout","swinging_strike",,,,,5,"Jorge Alfaro strikes out swinging.","R","R","L","SD","SF","S",2,,0,2,2022,"0.49","1.93","0.2","2.46",,,572228,2,9,"Bot",,,,,642851,,,-4.317511066583444,-143.8314169759982,-9.691743002409748,7.839747202141463,39.39474533642095,-3.2664272674822277,"3.49","1.63",,,,"98.2",2411,"6.3",662266,607074,642851,527038,642731,681584,543063,592626,596103,573262,"54.16",,,"0",1,0,0,,70,3,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",157,"-0.044","-0.135"
"FF","2022-07-09","97.9","1.55","6.37","Rodón, Carlos",595751,607074,,"swinging_strike",,,,,12,"Jorge Alfaro strikes out swinging.","R","R","L","SD","SF","S",,,0,1,2022,"0.61","1.58","0.87","3.29",,,572228,2,9,"Bot",,,,,642851,,,-3.2340107577069332,-142.2793342454252,-6.380595787513426,9.009810603235248,38.16237105105821,-9.545250460807393,"3.49","1.63",,,,"97.4",2434,"6.5",662266,607074,642851,527038,642731,681584,543063,592626,596103,573262,"54.04",,,,,,,,70,2,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",157,"0","-0.048"
"FF","2022-07-09","98.1","1.65","6.41","Rodón, Carlos",595751,607074,,"swinging_strike",,,,,3,"Jorge Alfaro strikes out swinging.","R","R","L","SD","SF","S",,,0,0,2022,"0.78","1.4","0.56","3.13",,,572228,2,9,"Bot",,,,,642851,,,-4.726955130739356,-142.55421270404065,-6.532052589609977,11.711057075038251,35.93787473288095,-11.820459895232895,"3.49","1.63",,,,"97.6",2452,"6.3",662266,607074,642851,527038,642731,681584,543063,592626,596103,573262,"54.21",,,,,,,,70,1,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Strategic","Standard",156,"0","-0.035"
"FF","2022-07-09","97.3","1.63","6.37","Rodón, Carlos",630105,607074,,"foul_tip",,,,,2,"Jake Cronenworth called out on strikes.","R","L","L","SD","SF","S",,,1,1,2022,"0.18","1.58","-0.23","3.3",,,,0,9,"Bot",,,,,642851,,,-5.411305706445227,-141.51492271608265,-6.294575260451784,3.6435296814268328,32.58391976227659,-9.76216505140368,"3.4","1.62",,,,"97.2",2295,"6.3",662266,607074,642851,527038,642731,681584,543063,592626,596103,573262,"54.2",,,,,,,,67,3,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",156,"0","-0.054"
"FF","2022-07-09","98","1.52","6.44","Rodón, Carlos",682928,607074,,"foul_tip",,,,,2,"C.J. Abrams strikes out swinging.","R","L","L","SD","SF","S",,,0,1,2022,"0.16","1.65","-0.25","3.6",,,,2,8,"Bot",,,,,642851,,,-5.125843436983252,-142.56904958364518,-5.9596357424503985,3.3728948367599596,34.53346550179954,-8.457691480426876,"3.57","1.62",,,,"97.5",2434,"6.2",662266,607074,642851,527038,642731,681584,543063,592626,596103,573262,"54.34",,,,,,,,61,2,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",159,"0","-0.023"
"FF","2022-07-09","97.4","1.69","6.41","Rodón, Carlos",640492,607074,,"swinging_strike",,,,,5,"Jose Azocar lines out to right fielder Mike Yastrzemski.","R","R","L","SD","SF","S",,,1,1,2022,"0.26","1.7","-0.12","2.75",,,,1,8,"Bot",,,,,642851,,,-5.4760864862631555,-141.45809297926064,-8.171162844651713,4.8220792217558115,35.318799537930616,-7.626557817819404,"3.28","1.62",,,,"97.1",2436,"6.4",662266,607074,642851,527038,642731,681584,543063,592626,596103,573262,"54.06",,,,,,,,60,3,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Strategic",156,"0","-0.036"
"FF","2022-07-09","97","1.8","6.43","Rodón, Carlos",663757,607074,,"swinging_strike",,,,,6,"Trent Grisham grounds out sharply, pitcher Carlos Rodon to first baseman Wilmer Flores.","R","L","L","SD","SF","S",,,0,1,2022,"0.29","1.7","0.36","2.41",,,,0,8,"Bot",,,,,642851,,,-4.5112510917708235,-140.90202967582087,-9.076538793997074,4.91313533681755,32.85431635051487,-7.674191514466027,"3.51","1.71",,,,"96.8",2490,"6.3",662266,607074,642851,527038,642731,681584,543063,592626,596103,573262,"54.18",,,,,,,,59,2,"4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard",159,"0","-0.046"
"FF","2022-07-09","98","1.51","6.43","Rodón, Carlos",667670,607074,"strikeout","swinging_strike",,,,,12,"Brent Rooker strikes out swinging.","R","R","L","SD","SF","S",2,,1,2,2022,"0.43","1.63","0.31","3.69",,,,2,7,"Bot",,,,,642851,,,-4.240805866772733,-142.68354787983392,-5.712111897548191,6.815268076221183,31.956536854234837,-8.75220172132854,"3.53","1.66",,,,"98.3",2456,"6.4",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.13",,,"0",1,0,0,,52,5,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",166,"-0.02","-0.07"
"FF","2022-07-09","97.9","1.76","6.33","Rodón, Carlos",667670,607074,,"swinging_strike",,,,,3,"Brent Rooker strikes out swinging.","R","R","L","SD","SF","S",,,0,0,2022,"0.49","1.43","0.69","3.33",,,,2,7,"Bot",,,,,642851,,,-4.032292200825953,-142.32205192722665,-5.880989909581753,7.580526220116108,35.633528021333284,-11.562189534882672,"3.53","1.66",,,,"97.7",2409,"6.4",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.07",,,,,,,,52,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",138,"0","-0.017"
"FF","2022-07-09","97.1","1.89","6.36","Rodón, Carlos",572228,607074,,"swinging_strike",,,,,2,"Luke Voit flies out to center fielder Mike Yastrzemski.","R","R","L","SD","SF","S",,,0,0,2022,"0.56","1.57","-0.08","3.14",,,,2,6,"Bot",,,,,642851,,,-6.522565117942155,-141.11734784029912,-6.642954597802177,9.007328954738888,31.920602183665224,-9.857248215028521,"3.53","1.73",,,,"96.8",2350,"6.2",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.34",,,,,,,,46,1,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",147,"0","-0.017"
"FF","2022-07-09","96.5","1.78","6.42","Rodón, Carlos",673490,607074,,"swinging_strike",,,,,2,"Ha-Seong Kim grounds out, third baseman David Villar to first baseman Brandon Belt.","R","R","L","SD","SF","S",,,2,0,2022,"0.28","1.71","-0.04","3.09",,,,2,5,"Bot",,,,,642851,,,-5.490242380118831,-140.2842866280056,-7.144951972628461,5.073931223487762,35.371236030453524,-8.1990169023982,"3.43","1.6",,,,"96.1",2489,"6.4",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.1",,,,,,,,39,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",152,"0","-0.023"
"FF","2022-07-09","97","1.93","6.39","Rodón, Carlos",543592,607074,,"swinging_strike",,,,,12,"Austin Nola called out on strikes.","R","R","L","SD","SF","S",,,2,1,2022,"0.53","1.62","0.65","3.75",,,,1,4,"Bot",,,,,642851,,,-4.630059334519946,-141.0996211230879,-5.223544206408553,8.180904320654058,32.04960579494384,-9.496654825117728,"3.46","1.63",,,,"97",2414,"6.3",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.2",,,,,,,,32,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Strategic",154,"0","-0.046"
"FF","2022-07-09","96.7","1.54","6.51","Rodón, Carlos",595751,607074,"strikeout","swinging_strike",,,,,12,"Jorge Alfaro strikes out swinging.","R","R","L","SD","SF","S",2,,0,2,2022,"0.36","1.52","0.13","3.73",,,,0,4,"Bot",,,,,642851,,,-4.584399265541957,-140.74336734429517,-5.320194804526352,5.844401663180229,32.305608879582024,-11.000257349670852,"3.49","1.63",,,,"96.5",2380,"6.2",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.29",,,"0",1,0,0,,31,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",149,"-0.027","-0.141"
"FF","2022-07-09","98.4","1.82","6.46","Rodón, Carlos",572228,607074,"strikeout","swinging_strike",,,,,12,"Luke Voit strikes out swinging.","R","R","L","SD","SF","S",2,,1,2,2022,"0.34","1.66","0.01","4.48",,,,2,3,"Bot",,,,,642851,,,-5.6686443940141675,-143.11249404200953,-3.6736272786767006,6.090876961082221,38.36958620851323,-8.861866457752882,"3.53","1.73",,,,"97.4",2443,"6.1",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.37",,,"0",1,0,0,,26,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard",152,"-0.012","-0.07"
"FF","2022-07-09","98","1.92","6.43","Rodón, Carlos",592518,607074,"strikeout","swinging_strike",,,,,3,"Manny Machado strikes out swinging.","R","R","L","SD","SF","S",2,,1,2,2022,"0.7","1.55","0.64","3.71",,,,1,3,"Bot",,,,,642851,,,-5.067995419046938,-142.50483784013986,-5.34951640825581,10.727105416960821,37.630598985250934,-10.146820539570518,"3.69","1.71",,,,"97.2",2403,"6.2",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.31",,,"0",1,0,0,,25,4,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",155,"-0.017","-0.112"
"FF","2022-07-09","96.8","1.8","6.42","Rodón, Carlos",592518,607074,,"swinging_strike",,,,,11,"Manny Machado strikes out swinging.","R","R","L","SD","SF","S",,,1,1,2022,"0.43","1.64","-0.29","3.89",,,,1,3,"Bot",,,,,642851,,,-6.542627485118695,-140.6598642659475,-4.839951310370687,7.319371022408401,36.194384072156886,-9.647843339726181,"3.69","1.71",,,,"95.9",2459,"6.2",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.32",,,,,,,,25,3,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard",149,"0","-0.036"
"FF","2022-07-09","95.5","1.82","6.45","Rodón, Carlos",630105,607074,,"swinging_strike",,,,,6,"Jake Cronenworth pops out to shortstop Brandon Crawford.","R","L","L","SD","SF","S",,,0,1,2022,"0.6","1.78","0.31","2.42",,,,0,3,"Bot",,,,,642851,,,-5.308972830962402,-138.63799270005728,-8.88388120735617,8.92760775231206,34.34649277499635,-7.466252831730076,"3.4","1.62",,,,"94.9",2366,"6.3",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.19",,,,,,,,24,2,"4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Strategic",150,"0","-0.046"
"FF","2022-07-09","96.9","1.87","6.45","Rodón, Carlos",640492,607074,,"swinging_strike",,,,,6,"Jose Azocar reaches on a fielder's choice, fielded by first baseman Brandon Belt.   Jorge Alfaro scores.    Austin Nola to 3rd.    Trent Grisham to 2nd.  Fielding error by first baseman Brandon Belt.","R","R","L","SD","SF","S",,,0,0,2022,"0.55","1.4","0.59","2.43",595751,543592,663757,1,2,"Bot",,,,,642851,,,-4.645881407457316,-140.81807560149457,-8.341003370449036,8.433239319764608,33.69081823865129,-11.829885418062217,"3.28","1.62",,,,"96.4",2310,"6.2",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.28",,,,,,,,18,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Strategic",155,"0","-0.073"
"FF","2022-07-09","96.6","1.84","6.47","Rodón, Carlos",667670,607074,"strikeout","swinging_strike",,,,,3,"Brent Rooker strikes out swinging.","R","R","L","SD","SF","S",2,,2,2,2022,"0.52","1.51","0.81","3.11",,595751,543592,0,2,"Bot",,,,,642851,,,-3.9261787623573525,-140.46236660784513,-6.788558067677988,7.854430458892506,33.96892313268695,-10.892458625903311,"3.53","1.66",,,,"96.2",2389,"6.3",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.24",,,"0",1,0,0,,16,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",155,"-0.058","-0.486"
"FF","2022-07-09","95.5","1.96","6.47","Rodón, Carlos",592518,607074,,"swinging_strike",,,,,6,"Manny Machado strikes out swinging.","R","R","L","SD","SF","S",,,0,1,2022,"0.53","1.62","0.37","2.66",,,630105,1,1,"Bot",,,,,642851,,,-5.342673349816977,-138.75774224138277,-7.962205513499465,8.10028560743142,35.081967882072014,-9.597990366751329,"3.69","1.71",,,,"94.6",2363,"6.2",662266,607074,642851,474832,527038,681584,543063,592626,573262,664774,"54.34",,,,,,,,6,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",151,"0","-0.068"
"FF","2022-07-04","96.1","1.85","6.54","Rodón, Carlos",662139,607074,"strikeout","swinging_strike",,,,,3,"Daulton Varsho strikes out swinging.","R","L","L","AZ","SF","S",2,,1,2,2022,"0.26","1.34","0.76","3.11",,,,0,4,"Bot",,,,,592200,,,-3.4664911971832355,-139.88936318146608,-6.52879863021762,4.227485899178838,31.29170278472525,-13.27943177377864,"3.16","1.42",,,,"95.9",2388,"6.2",663343,607074,592200,527038,681584,446334,622268,573131,596103,664774,"54.34",,,"0",1,0,0,,37,5,"4-Seam Fastball",4,3,4,3,3,4,4,3,"Infield shift","Standard",155,"-0.02","-0.158"
