"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
2,660896,"Alcala, Jorge",40,5,,,,,,,,,,,,2305,93.9,92.75,2,2,0,-1.1000000000000085,5.6,103,159,100,151,301,336,293
2,650960,"Duarte, Daniel",77,2.6,,,,,,,,,,,,2295,94.9,95,2,2,0,0.20000000000000284,6.3,110,154,129,153,298,320,296
2,681810,"Warren, Austin",266,0.8,0,0,,0,0,0,,0,1,,,2453,94,93.95,2,2,0,0,6.4,126,153,112,176,291,329,307
2,669935,"Alexy, A.J.",152,1.3,,,,,,,,,,,,2198,93.9,93.75,2,2,0,0,6.45,107,155,122,148,266,310,294
2,527055,"Vizcaíno, Arodys",115,1.7,,,,,,,,,,,,2258,97.7,96.85,2,2,0,-0.9000000000000057,5.9,101,147,117,146,302,319,306
2,523260,"Kelly, Joe",703,0.3,0,0,,0,0,0,,0,2,,,2294,98,97.85,2,2,0,-0.10000000000000853,6,114,153,111,148,302,323,283
2,673258,"Baez, Michel",25,8,0,0,,0,0,0,,0,2,,,2352,94.8,93.6,2,2,0,-1.2000000000000028,5.85,112,159,126,151,303,327,301
2,678692,"Henriquez, Ronny",181,1.1,,,,,,,,,,,,2433,93.7,93.9,2,2,0,0.20000000000000284,6.45,119,153,122,151,290,318,291
1,666974,"Cano, Yennier",394,0.3,,,,,,,,,,,,2372,96.7,94.4,1,1,0,-2.299999999999997,5.8,115,142,94,149,300,324,281
1,607391,"Mazza, Chris",135,0.7,,,,,,,,,,,,2028,89.3,89.9,1,1,0,0.6000000000000085,6.7,90,150,89,145,300,322,277
1,472610,"García, Luis",966,0.1,,,,,,,,,,,,2096,98.3,98.8,1,1,0,0.5,6.7,126,159,120,155,287,318,311
1,596082,"Reed, Jake",307,0.3,0,0,,0,0,0,,0,1,,,2139,91.2,89.6,1,1,0,-1.6000000000000085,5.5,119,149,131,152,311,328,301
1,657766,"St. John, Locke",29,3.4,,,,,,,,,,,,2337,88.4,88.2,1,1,0,-0.20000000000000284,6,109,153,123,150,305,324,293
1,543101,"DeSclafani, Anthony",329,0.3,,,,,,,,,,,,2290,91.8,92.3,1,1,0,0.5,6.6,88,141,86,152,266,307,280
1,621237,"Alvarado, José",881,0.1,0,0,,0,0,0,,0,1,,,1879,98,98,1,1,0,0,6.5,111,153,121,148,298,324,279
1,670059,"Holderman, Colin",432,0.2,0,0,,0,0,0,,0,1,,,2303,97.1,96.4,1,1,0,-0.6999999999999886,6.2,123,151,122,150,291,315,305
1,571917,"Markel, Parker",61,1.6,0,0,,0,0,0,,0,1,,,2567,95.9,95.5,1,1,0,-0.4000000000000057,6.3,116,153,114,149,311,308,268
1,571704,"Giles, Ken",67,1.5,,,,,,,,,,,,2123,94.5,93.2,1,1,0,-1.2999999999999972,5.7,106,154,121,147,300,319,300
1,518813,"Holland, Greg",80,1.3,,,,,,,,,,,,2386,95.1,94.2,1,1,0,-0.8999999999999915,5.9,88,155,119,151,321,325,295
1,685503,"Arihara, Kohei",390,0.3,0,0,,0,0,0,,0,1,,,2264,92.5,92.5,1,1,0,0,6.3,124,168,155,152,281,320,304
1,621079,"Wiles, Collin",154,0.6,0,0,,0,0,0,,0,1,,,2042,90.8,91.7,1,1,0,0.9000000000000057,6.8,117,142,124,144,313,332,299
1,607644,"Means, John",135,0.7,0,0,,0,0,0,,0,1,,,2462,92.4,91.6,1,1,0,-0.8000000000000114,6.3,125,154,121,154,278,308,304
1,622786,"Tinoco, Jesus",350,0.3,0,0,,0,0,0,,0,1,,,2396,97.1,96.6,1,1,0,-0.5,6,123,154,123,150,310,314,280
1,461325,"Clippard, Tyler",113,0.9,0,0,,0,0,0,,0,1,,,2262,87,86.7,1,1,0,-0.29999999999999716,6.2,110,153,120,146,305,314,293
1,614177,"Reyes, Franmil",10,10,,,,,,,,,,,,2168,87.2,86.9,1,1,0,-0.29999999999999716,6.1,110,152,126,150,308,319,291
1,624418,"Castellani, Ryan",45,2.2,,,,,,,,,,,,2057,92.5,93.4,1,1,0,0.9000000000000057,6.7,103,155,126,147,312,310,272
1,656492,"Griffin, Foster",111,0.9,0,0,,0,0,0,,0,1,,,2177,94.1,94.3,1,1,0,0.20000000000000284,6.4,122,162,123,154,283,325,306
1,656954,"Sheffield, Justus",179,0.6,,,,,,,,,,,,2051,92,91.6,1,1,0,-0.4000000000000057,5.9,111,156,116,149,299,318,279
1,672582,"Zerpa, Angel",159,0.6,,,,,,,,,,,,2148,95.3,93.9,1,1,0,-1.3999999999999915,5.5,114,156,120,146,306,316,303
1,676617,"O'Brien, Riley",23,4.3,,,,,,,,,,,,2028,92.3,93.2,1,1,0,0.9000000000000057,6.9,110,153,126,148,306,319,283
1,672839,"Morales, Francisco",79,1.3,,,,,,,,,,,,2085,93.5,94.7,1,1,0,1.2000000000000028,7,118,152,122,143,307,331,285
1,641656,"Hamilton, Ian",42,2.4,,,,,,,,,,,,2274,94.7,93.1,1,1,0,-1.6000000000000085,5.7,118,154,129,150,314,333,283
1,607609,"Ladwig, A.J.",41,2.4,,,,,,,,,,,,2283,89.7,89.1,1,1,0,-0.6000000000000085,6.2,88,134,95,145,305,315,292
1,552640,"Kittredge, Andrew",233,0.4,,,,,,,,,,,,2716,92.3,92.5,1,1,0,0.20000000000000284,6.3,120,153,92,152,294,321,300
1,606273,"Elías, Roenis",114,0.9,0,0,,0,0,0,,0,1,,,2234,93.9,93,1,1,0,-0.9000000000000057,5.7,121,140,120,143,283,320,293
1,655889,"Rodríguez, Manuel",203,0.5,,,,,,,,,,,,2237,92.9,92.5,1,1,0,-0.4000000000000057,6.2,111,152,95,146,303,312,284
1,613534,"Adams, Austin",48,2.1,,,,,,,,,,,,2552,93,92.2,1,1,0,-0.7999999999999972,5.8,115,159,120,151,305,314,288
1,622065,"Young, Alex",445,0.2,0,0,,0,0,0,,0,1,,,2341,92.2,92.5,1,1,0,0.29999999999999716,6,119,155,120,145,310,332,307
1,572383,"Moran, Brian",25,4,,,,,,,,,,,,2027,83.9,85.6,1,1,0,1.6999999999999886,7.2,88,151,130,150,310,329,289
1,605195,"Crick, Kyle",279,0.4,0,0,,0,0,0,,0,1,,,2340,91.2,90.9,1,1,0,-0.29999999999999716,6.1,86,153,118,150,304,329,296
1,605538,"Wisler, Matt",749,0.1,,,,,,,,,,,,2024,89.5,88.6,1,1,0,-0.9000000000000057,5.9,121,155,88,150,305,328,295
1,676974,"Meyer, Max",89,1.1,0,0,,0,0,0,,0,1,,,2458,93.6,93.4,1,1,0,-0.19999999999998863,6.1,95,154,122,148,314,315,290
1,661440,"Llovera, Mauricio",306,0.3,0,0,,0,0,0,,0,1,,,2054,95.3,95.8,1,1,0,0.5,6.3,119,153,127,154,293,318,301
1,666168,"Thompson, Mason",368,0.3,,,,,,,,,,,,2249,94.6,94.8,1,1,0,0.20000000000000284,6.6,130,188,151,155,314,322,303
1,676637,"Sanders, Phoenix",215,0.5,,,,,,,,,,,,2056,89.1,88,1,1,0,-1.0999999999999943,5.8,118,290,175,155,290,331,336
1,595014,"Treinen, Blake",69,1.4,0,0,,0,0,0,,0,1,,,2445,96.3,95.5,1,1,0,-0.7999999999999972,5.4,123,169,152,151,303,340,316
1,668820,"Kranick, Max",76,1.3,,,,,,,,,,,,2214,98.2,99.2,1,1,0,1,6.9,117,145,100,150,288,328,298
1,663734,"Neidert, Nick",82,1.2,,,,,,,,,,,,2130,92.2,92.5,1,1,0,0.29999999999999716,6.8,121,153,97,155,288,327,294
1,693821,"Elder, Bryce",873,0.1,,,,,,,,,,,,2100,91.2,91,1,1,0,-0.20000000000000284,6,84,151,115,147,303,316,295
1,592712,"Sadzeck, Connor",48,2.1,,,,,,,,,,,,2281,95.9,95.3,1,1,0,-0.6000000000000085,6.1,129,174,124,150,296,307,301
1,682016,"Woods, William",31,3.2,0,0,,0,0,0,,0,1,,,2401,94.1,95.1,1,1,0,1,6.8,115,152,120,144,312,330,292
1,445926,"Chavez, Jesse",1202,0.1,0,0,,0,0,0,,0,1,,,2194,91.2,90.4,1,1,0,-0.7999999999999972,6.4,109,154,116,152,286,312,281
1,592473,"Kolarek, Adam",319,0.3,,,,,,,,,,,,2179,89.5,89.6,1,1,0,0.09999999999999432,6.6,87,144,118,143,288,309,281
1,544931,"Strasburg, Stephen",83,1.2,0,0,,0,0,0,,0,1,,,1989,89.8,91.3,1,1,0,1.5,7.2,119,153,121,146,305,321,283
1,676766,"Snyder, Nick",33,3,,,,,,,,,,,,2503,96.1,95.4,1,1,0,-0.6999999999999886,5.9,116,155,119,151,314,328,299
